order_id,customer_id,product_id,category,quantity,price,order_date,total_amount,payment_method,country,order_year,order_month,order_day,order_dayofweek
ORDER_000219,CUST_00802,PROD_0185,Sports,1,88.12,2024-04-15,88.12,Credit Card,India,2024,4,15,Monday
ORDER_000220,CUST_00411,PROD_0173,Toys,1,474.77,2023-07-02,474.77,UPI,Canada,2023,7,2,Sunday
ORDER_000221,CUST_00185,PROD_0138,Electronics,1,194.53,2023-05-20,194.53,COD,Australia,2023,5,20,Saturday
ORDER_000222,CUST_00253,PROD_0158,Beauty,1,333.79,2023-07-16,333.79,Debit Card,UK,2023,7,16,Sunday
ORDER_000223,CUST_00966,PROD_0127,Clothing,1,122.81,2024-10-16,122.81,NetBanking,Canada,2024,10,16,Wednesday
ORDER_000224,CUST_00727,PROD_0100,Toys,1,216.2,2024-11-03,216.2,NetBanking,Germany,2024,11,3,Sunday
ORDER_000225,CUST_00686,PROD_0153,Beauty,1,134.06,2023-08-31,134.06,NetBanking,Germany,2023,8,31,Thursday
ORDER_000226,CUST_00072,PROD_0040,Clothing,1,430.68,2023-08-26,430.68,NetBanking,USA,2023,8,26,Saturday
ORDER_000227,CUST_00501,PROD_0187,Clothing,1,151.48,2024-06-30,151.48,Debit Card,Canada,2024,6,30,Sunday
ORDER_000228,CUST_01000,PROD_0168,Electronics,3,137.74,2023-05-24,413.22,UPI,USA,2023,5,24,Wednesday
ORDER_000229,CUST_00844,PROD_0015,Beauty,1,296.74,2024-08-27,296.74,Credit Card,Canada,2024,8,27,Tuesday
ORDER_000230,CUST_00033,PROD_0047,Home,1,91.88,2024-07-04,91.88,Debit Card,USA,2024,7,4,Thursday
ORDER_000231,CUST_00095,PROD_0179,Clothing,1,451.23,2024-09-09,451.23,UPI,Canada,2024,9,9,Monday
ORDER_000232,CUST_00884,PROD_0151,Beauty,1,99.77,2024-09-19,99.77,COD,UK,2024,9,19,Thursday
ORDER_000233,CUST_00894,PROD_0013,Sports,1,10.35,2023-05-08,10.35,COD,Canada,2023,5,8,Monday
ORDER_000234,CUST_00518,PROD_0188,Beauty,1,434.28,2023-03-14,434.28,Credit Card,Canada,2023,3,14,Tuesday
ORDER_000235,CUST_00880,PROD_0039,Home,1,35.16,2024-01-04,35.16,NetBanking,Canada,2024,1,4,Thursday
ORDER_000236,CUST_00966,PROD_0147,Electronics,2,448.99,2023-11-19,897.98,UPI,Germany,2023,11,19,Sunday
ORDER_000237,CUST_00370,PROD_0003,Home,1,292.65,2024-08-17,292.65,Credit Card,Canada,2024,8,17,Saturday
ORDER_000238,CUST_00578,PROD_0099,Home,1,349.98,2024-12-02,349.98,Credit Card,USA,2024,12,2,Monday
ORDER_000239,CUST_00390,PROD_0165,Sports,1,196.16,2023-11-03,196.16,COD,Canada,2023,11,3,Friday
ORDER_000240,CUST_00266,PROD_0077,Electronics,1,250.21,2023-03-27,250.21,Credit Card,Germany,2023,3,27,Monday
ORDER_000241,CUST_00431,PROD_0039,Clothing,3,401.87,2023-06-07,1205.61,Credit Card,UK,2023,6,7,Wednesday
ORDER_000242,CUST_00829,PROD_0047,Electronics,1,207.56,2024-07-17,207.56,COD,UK,2024,7,17,Wednesday
ORDER_000243,CUST_00954,PROD_0153,Clothing,2,208.03,2023-03-18,416.06,COD,UK,2023,3,18,Saturday
ORDER_000244,CUST_00581,PROD_0076,Sports,2,204.63,2024-07-03,409.26,UPI,Canada,2024,7,3,Wednesday
ORDER_000245,CUST_00993,PROD_0067,Electronics,1,23.55,2024-09-06,23.55,UPI,Australia,2024,9,6,Friday
ORDER_000246,CUST_00080,PROD_0124,Beauty,1,153.0,2024-08-07,153.0,NetBanking,Canada,2024,8,7,Wednesday
ORDER_000247,CUST_00082,PROD_0188,Toys,1,394.92,2023-09-29,394.92,Debit Card,Canada,2023,9,29,Friday
ORDER_000248,CUST_00450,PROD_0130,Electronics,1,435.02,2023-07-21,435.02,NetBanking,UK,2023,7,21,Friday
ORDER_000249,CUST_00022,PROD_0155,Electronics,2,168.06,2023-08-17,336.12,COD,Australia,2023,8,17,Thursday
ORDER_000250,CUST_00537,PROD_0092,Beauty,1,73.05,2024-12-23,73.05,Debit Card,Germany,2024,12,23,Monday
ORDER_000251,CUST_00785,PROD_0123,Sports,1,148.09,2023-08-15,148.09,Credit Card,Australia,2023,8,15,Tuesday
ORDER_000252,CUST_00702,PROD_0160,Toys,2,194.56,2023-02-27,389.12,NetBanking,Australia,2023,2,27,Monday
ORDER_000253,CUST_00794,PROD_0171,Beauty,1,158.28,2023-04-15,158.28,Debit Card,UK,2023,4,15,Saturday
ORDER_000254,CUST_00512,PROD_0105,Beauty,1,319.91,2023-03-28,319.91,NetBanking,Australia,2023,3,28,Tuesday
ORDER_000255,CUST_00293,PROD_0153,Sports,2,51.24,2023-07-12,102.48,Credit Card,UK,2023,7,12,Wednesday
ORDER_000256,CUST_00112,PROD_0019,Beauty,1,167.11,2024-02-26,167.11,Credit Card,India,2024,2,26,Monday
ORDER_000257,CUST_00342,PROD_0191,Home,1,172.68,2023-01-16,172.68,NetBanking,India,2023,1,16,Monday
ORDER_000258,CUST_00265,PROD_0109,Beauty,1,88.73,2024-08-20,88.73,Debit Card,Germany,2024,8,20,Tuesday
ORDER_000259,CUST_00400,PROD_0071,Clothing,1,426.27,2024-11-16,426.27,COD,USA,2024,11,16,Saturday
ORDER_000260,CUST_00598,PROD_0055,Toys,1,104.02,2024-01-26,104.02,UPI,USA,2024,1,26,Friday
ORDER_000261,CUST_00824,PROD_0094,Home,1,36.82,2023-07-03,36.82,UPI,Canada,2023,7,3,Monday
ORDER_000262,CUST_00058,PROD_0086,Electronics,1,492.74,2024-05-07,492.74,NetBanking,India,2024,5,7,Tuesday
ORDER_000263,CUST_00975,PROD_0183,Clothing,2,186.75,2023-12-20,373.5,Debit Card,India,2023,12,20,Wednesday
ORDER_000264,CUST_00725,PROD_0187,Home,2,309.83,2023-12-26,619.66,NetBanking,UK,2023,12,26,Tuesday
ORDER_000265,CUST_00878,PROD_0145,Electronics,1,93.73,2024-05-16,93.73,UPI,UK,2024,5,16,Thursday
ORDER_000266,CUST_00447,PROD_0021,Electronics,3,160.61,2023-12-28,481.83,Credit Card,Germany,2023,12,28,Thursday
ORDER_000267,CUST_00963,PROD_0166,Sports,1,359.38,2023-07-22,359.38,Credit Card,Australia,2023,7,22,Saturday
ORDER_000268,CUST_00135,PROD_0133,Clothing,1,140.9,2024-02-29,140.9,Credit Card,India,2024,2,29,Thursday
ORDER_000269,CUST_00023,PROD_0177,Home,1,470.16,2024-03-12,470.16,COD,Germany,2024,3,12,Tuesday
ORDER_000270,CUST_00990,PROD_0125,Clothing,2,251.38,2023-08-06,502.76,Credit Card,UK,2023,8,6,Sunday
ORDER_000271,CUST_00528,PROD_0055,Beauty,4,72.45,2023-09-15,289.8,COD,India,2023,9,15,Friday
ORDER_000272,CUST_00941,PROD_0156,Clothing,1,234.39,2023-03-08,234.39,NetBanking,Canada,2023,3,8,Wednesday
ORDER_000273,CUST_00776,PROD_0073,Electronics,1,397.83,2024-07-20,397.83,COD,UK,2024,7,20,Saturday
ORDER_000274,CUST_00808,PROD_0153,Clothing,1,394.5,2024-10-06,394.5,COD,Australia,2024,10,6,Sunday
ORDER_000275,CUST_00356,PROD_0007,Beauty,1,327.68,2023-06-04,327.68,NetBanking,UK,2023,6,4,Sunday
ORDER_000276,CUST_00389,PROD_0194,Beauty,4,102.12,2024-10-03,408.48,UPI,UK,2024,10,3,Thursday
ORDER_000277,CUST_00460,PROD_0144,Clothing,1,17.98,2023-03-07,17.98,Credit Card,Germany,2023,3,7,Tuesday
ORDER_000278,CUST_00991,PROD_0189,Beauty,1,83.61,2024-08-22,83.61,COD,Germany,2024,8,22,Thursday
ORDER_000279,CUST_00576,PROD_0114,Sports,1,303.32,2023-12-25,303.32,UPI,India,2023,12,25,Monday
ORDER_000280,CUST_00735,PROD_0053,Home,1,357.04,2024-02-28,357.04,COD,Australia,2024,2,28,Wednesday
ORDER_000281,CUST_00735,PROD_0166,Home,1,159.54,2024-12-16,159.54,NetBanking,UK,2024,12,16,Monday
ORDER_000282,CUST_00528,PROD_0175,Toys,1,323.53,2023-08-24,323.53,NetBanking,UK,2023,8,24,Thursday
ORDER_000283,CUST_00580,PROD_0052,Electronics,2,181.91,2023-10-23,363.82,Debit Card,Germany,2023,10,23,Monday
ORDER_000284,CUST_00779,PROD_0200,Toys,1,189.27,2024-05-26,189.27,NetBanking,Canada,2024,5,26,Sunday
ORDER_000285,CUST_00003,PROD_0178,Home,1,362.93,2024-02-02,362.93,UPI,UK,2024,2,2,Friday
ORDER_000286,CUST_00018,PROD_0019,Sports,1,293.19,2024-02-06,293.19,Debit Card,Germany,2024,2,6,Tuesday
ORDER_000287,CUST_00901,PROD_0187,Beauty,1,109.22,2024-05-27,109.22,Debit Card,UK,2024,5,27,Monday
ORDER_000288,CUST_00908,PROD_0035,Home,1,144.59,2023-08-16,144.59,UPI,Australia,2023,8,16,Wednesday
ORDER_000289,CUST_00538,PROD_0060,Electronics,1,174.95,2023-08-15,174.95,Debit Card,India,2023,8,15,Tuesday
ORDER_000290,CUST_00197,PROD_0084,Beauty,1,245.74,2023-06-11,245.74,COD,Germany,2023,6,11,Sunday
ORDER_000291,CUST_00854,PROD_0064,Electronics,1,472.94,2024-06-20,472.94,Debit Card,Germany,2024,6,20,Thursday
ORDER_000292,CUST_00892,PROD_0067,Home,1,492.58,2024-02-10,492.58,Credit Card,Australia,2024,2,10,Saturday
ORDER_000293,CUST_00763,PROD_0023,Electronics,1,222.41,2024-08-26,222.41,COD,Canada,2024,8,26,Monday
ORDER_000294,CUST_00664,PROD_0047,Beauty,1,438.11,2024-12-21,438.11,COD,India,2024,12,21,Saturday
ORDER_000295,CUST_00781,PROD_0056,Toys,1,89.4,2024-03-09,89.4,COD,India,2024,3,9,Saturday
ORDER_000296,CUST_00033,PROD_0014,Toys,1,454.65,2024-06-25,454.65,Credit Card,USA,2024,6,25,Tuesday
ORDER_000297,CUST_00928,PROD_0139,Sports,1,132.86,2024-01-19,132.86,UPI,Germany,2024,1,19,Friday
ORDER_000298,CUST_00995,PROD_0123,Toys,1,131.79,2024-12-22,131.79,Debit Card,India,2024,12,22,Sunday
ORDER_000299,CUST_00037,PROD_0118,Sports,1,93.81,2023-06-25,93.81,Credit Card,India,2023,6,25,Sunday
ORDER_000300,CUST_00191,PROD_0012,Toys,3,164.37,2023-01-31,493.11,Debit Card,India,2023,1,31,Tuesday
ORDER_000301,CUST_00361,PROD_0144,Clothing,1,65.46,2024-04-14,65.46,COD,Australia,2024,4,14,Sunday
ORDER_000302,CUST_00954,PROD_0047,Toys,1,89.58,2023-11-23,89.58,UPI,Canada,2023,11,23,Thursday
ORDER_000303,CUST_00060,PROD_0109,Electronics,3,321.65,2023-05-14,964.95,Debit Card,Australia,2023,5,14,Sunday
ORDER_000304,CUST_00140,PROD_0010,Home,1,454.98,2023-06-03,454.98,COD,Australia,2023,6,3,Saturday
ORDER_000305,CUST_00060,PROD_0178,Clothing,2,428.81,2023-06-27,857.62,COD,USA,2023,6,27,Tuesday
ORDER_000306,CUST_00853,PROD_0004,Home,1,445.2,2023-12-19,445.2,NetBanking,Australia,2023,12,19,Tuesday
ORDER_000307,CUST_00922,PROD_0200,Home,1,147.12,2024-10-02,147.12,COD,Australia,2024,10,2,Wednesday
ORDER_000308,CUST_00157,PROD_0142,Clothing,2,159.89,2024-08-28,319.78,NetBanking,Canada,2024,8,28,Wednesday
ORDER_000309,CUST_00720,PROD_0101,Sports,1,387.72,2023-05-01,387.72,NetBanking,India,2023,5,1,Monday
ORDER_000310,CUST_00409,PROD_0156,Beauty,1,107.48,2024-04-09,107.48,Credit Card,Australia,2024,4,9,Tuesday
ORDER_000311,CUST_00557,PROD_0198,Electronics,1,425.74,2024-11-17,425.74,COD,Canada,2024,11,17,Sunday
ORDER_000312,CUST_00032,PROD_0187,Toys,1,230.76,2023-12-15,230.76,UPI,UK,2023,12,15,Friday
ORDER_000313,CUST_00701,PROD_0131,Home,1,119.85,2024-09-23,119.85,NetBanking,Germany,2024,9,23,Monday
ORDER_000314,CUST_00382,PROD_0047,Sports,1,208.71,2023-09-28,208.71,UPI,USA,2023,9,28,Thursday
ORDER_000315,CUST_00227,PROD_0187,Sports,1,482.87,2023-01-10,482.87,Debit Card,UK,2023,1,10,Tuesday
ORDER_000316,CUST_00038,PROD_0033,Beauty,1,447.09,2023-05-18,447.09,COD,USA,2023,5,18,Thursday
ORDER_000317,CUST_00484,PROD_0047,Electronics,1,460.86,2024-04-10,460.86,Credit Card,USA,2024,4,10,Wednesday
ORDER_000318,CUST_00322,PROD_0132,Beauty,1,162.83,2023-06-03,162.83,Credit Card,Canada,2023,6,3,Saturday
ORDER_000319,CUST_00970,PROD_0073,Clothing,1,341.91,2024-12-22,341.91,UPI,UK,2024,12,22,Sunday
ORDER_000320,CUST_00077,PROD_0102,Clothing,1,265.11,2024-05-13,265.11,COD,India,2024,5,13,Monday
ORDER_000321,CUST_00850,PROD_0197,Beauty,1,338.76,2023-10-20,338.76,NetBanking,Germany,2023,10,20,Friday
ORDER_000322,CUST_00119,PROD_0098,Beauty,1,176.57,2023-06-14,176.57,Credit Card,Canada,2023,6,14,Wednesday
ORDER_000323,CUST_00904,PROD_0189,Home,3,196.79,2023-04-20,590.37,Debit Card,UK,2023,4,20,Thursday
ORDER_000324,CUST_00852,PROD_0095,Home,4,398.58,2024-07-19,1594.32,Debit Card,Australia,2024,7,19,Friday
ORDER_000325,CUST_00830,PROD_0104,Beauty,1,447.26,2023-06-06,447.26,Credit Card,India,2023,6,6,Tuesday
ORDER_000326,CUST_00193,PROD_0094,Toys,1,293.54,2024-12-20,293.54,UPI,USA,2024,12,20,Friday
ORDER_000327,CUST_00273,PROD_0188,Electronics,1,482.13,2023-02-04,482.13,UPI,USA,2023,2,4,Saturday
ORDER_000328,CUST_00531,PROD_0176,Clothing,1,285.77,2024-11-12,285.77,Debit Card,UK,2024,11,12,Tuesday
ORDER_000329,CUST_00965,PROD_0198,Home,1,291.37,2024-03-26,291.37,UPI,Canada,2024,3,26,Tuesday
ORDER_000330,CUST_00453,PROD_0163,Electronics,1,296.44,2023-06-24,296.44,Credit Card,India,2023,6,24,Saturday
ORDER_000331,CUST_00165,PROD_0056,Home,1,269.61,2024-11-04,269.61,UPI,India,2024,11,4,Monday
ORDER_000332,CUST_00032,PROD_0199,Beauty,1,145.73,2024-08-10,145.73,UPI,USA,2024,8,10,Saturday
ORDER_000333,CUST_00488,PROD_0012,Sports,2,276.3,2024-09-29,552.6,NetBanking,Germany,2024,9,29,Sunday
ORDER_000334,CUST_00355,PROD_0128,Toys,1,39.05,2023-02-25,39.05,COD,UK,2023,2,25,Saturday
ORDER_000335,CUST_00679,PROD_0031,Sports,2,214.38,2023-06-29,428.76,NetBanking,India,2023,6,29,Thursday
ORDER_000336,CUST_00491,PROD_0002,Clothing,3,309.33,2023-02-27,927.99,UPI,USA,2023,2,27,Monday
ORDER_000337,CUST_00852,PROD_0124,Clothing,1,108.06,2024-11-23,108.06,Debit Card,USA,2024,11,23,Saturday
ORDER_000338,CUST_00220,PROD_0171,Electronics,1,15.8,2024-02-03,15.8,Debit Card,Australia,2024,2,3,Saturday
ORDER_000339,CUST_00357,PROD_0059,Clothing,1,313.27,2023-08-24,313.27,UPI,Canada,2023,8,24,Thursday
ORDER_000340,CUST_00691,PROD_0097,Toys,1,293.27,2023-04-21,293.27,NetBanking,Germany,2023,4,21,Friday
ORDER_000341,CUST_00301,PROD_0032,Beauty,3,446.92,2023-07-20,1340.76,Debit Card,India,2023,7,20,Thursday
ORDER_000342,CUST_00889,PROD_0165,Beauty,2,159.89,2024-07-12,319.78,NetBanking,Germany,2024,7,12,Friday
ORDER_000343,CUST_00461,PROD_0018,Clothing,1,326.6,2024-09-19,326.6,Debit Card,Canada,2024,9,19,Thursday
ORDER_000344,CUST_00795,PROD_0144,Sports,1,255.81,2024-01-15,255.81,Debit Card,India,2024,1,15,Monday
ORDER_000345,CUST_00600,PROD_0055,Toys,2,389.58,2024-03-15,779.16,COD,Australia,2024,3,15,Friday
ORDER_000346,CUST_00610,PROD_0075,Toys,2,50.67,2023-09-11,101.34,COD,USA,2023,9,11,Monday
ORDER_000347,CUST_00004,PROD_0125,Beauty,1,124.5,2024-07-30,124.5,COD,USA,2024,7,30,Tuesday
ORDER_000348,CUST_00367,PROD_0044,Electronics,1,261.47,2024-06-02,261.47,Debit Card,UK,2024,6,2,Sunday
ORDER_000349,CUST_00362,PROD_0074,Sports,1,473.88,2024-07-25,473.88,UPI,Germany,2024,7,25,Thursday
ORDER_000350,CUST_00837,PROD_0051,Home,1,327.55,2024-05-26,327.55,Debit Card,India,2024,5,26,Sunday
ORDER_000351,CUST_00814,PROD_0023,Sports,1,102.51,2023-04-05,102.51,Debit Card,USA,2023,4,5,Wednesday
ORDER_000352,CUST_00502,PROD_0068,Home,1,343.36,2023-11-23,343.36,Credit Card,USA,2023,11,23,Thursday
ORDER_000353,CUST_00568,PROD_0196,Beauty,1,286.86,2024-03-15,286.86,COD,Canada,2024,3,15,Friday
ORDER_000354,CUST_00194,PROD_0151,Home,1,153.05,2024-12-16,153.05,COD,Australia,2024,12,16,Monday
ORDER_000355,CUST_00279,PROD_0059,Electronics,1,256.75,2023-07-25,256.75,NetBanking,Germany,2023,7,25,Tuesday
ORDER_000356,CUST_00548,PROD_0113,Sports,4,472.61,2023-08-25,1890.44,UPI,UK,2023,8,25,Friday
ORDER_000357,CUST_00717,PROD_0198,Clothing,1,265.62,2024-02-20,265.62,Credit Card,India,2024,2,20,Tuesday
ORDER_000358,CUST_00791,PROD_0169,Toys,1,417.48,2024-06-13,417.48,COD,India,2024,6,13,Thursday
ORDER_000359,CUST_00653,PROD_0033,Toys,1,153.38,2023-09-03,153.38,NetBanking,USA,2023,9,3,Sunday
ORDER_000360,CUST_00574,PROD_0113,Toys,1,358.25,2024-04-01,358.25,COD,USA,2024,4,1,Monday
ORDER_000361,CUST_00948,PROD_0016,Home,1,85.39,2023-08-15,85.39,COD,Australia,2023,8,15,Tuesday
ORDER_000362,CUST_00770,PROD_0053,Toys,1,80.72,2024-05-28,80.72,UPI,Canada,2024,5,28,Tuesday
ORDER_000363,CUST_00339,PROD_0020,Clothing,2,228.63,2023-06-30,457.26,Credit Card,Canada,2023,6,30,Friday
ORDER_000364,CUST_00851,PROD_0149,Home,2,124.31,2024-07-14,248.62,UPI,Germany,2024,7,14,Sunday
ORDER_000365,CUST_00924,PROD_0010,Electronics,1,33.07,2024-02-02,33.07,UPI,UK,2024,2,2,Friday
ORDER_000366,CUST_00521,PROD_0088,Sports,1,357.47,2024-04-04,357.47,Debit Card,Australia,2024,4,4,Thursday
ORDER_000367,CUST_00404,PROD_0025,Electronics,1,221.12,2024-06-02,221.12,COD,UK,2024,6,2,Sunday
ORDER_000368,CUST_00539,PROD_0033,Home,3,473.27,2024-08-15,1419.81,Debit Card,USA,2024,8,15,Thursday
ORDER_000369,CUST_00802,PROD_0135,Home,3,7.2,2023-01-02,21.6,NetBanking,UK,2023,1,2,Monday
ORDER_000370,CUST_00290,PROD_0092,Home,2,302.43,2024-07-19,604.86,COD,USA,2024,7,19,Friday
ORDER_000371,CUST_00547,PROD_0186,Sports,1,304.39,2024-03-17,304.39,UPI,USA,2024,3,17,Sunday
ORDER_000372,CUST_00439,PROD_0103,Beauty,1,124.85,2023-01-22,124.85,Credit Card,USA,2023,1,22,Sunday
ORDER_000373,CUST_00499,PROD_0128,Toys,1,156.58,2024-06-22,156.58,UPI,Canada,2024,6,22,Saturday
ORDER_000374,CUST_00486,PROD_0102,Clothing,1,179.33,2023-11-28,179.33,Debit Card,Australia,2023,11,28,Tuesday
ORDER_000375,CUST_00277,PROD_0006,Beauty,1,228.91,2023-02-11,228.91,UPI,USA,2023,2,11,Saturday
ORDER_000376,CUST_00632,PROD_0189,Electronics,1,28.95,2024-09-10,28.95,UPI,UK,2024,9,10,Tuesday
ORDER_000377,CUST_00292,PROD_0112,Clothing,1,209.0,2024-05-27,209.0,Credit Card,Australia,2024,5,27,Monday
ORDER_000378,CUST_00080,PROD_0038,Toys,1,368.25,2023-12-25,368.25,NetBanking,USA,2023,12,25,Monday
ORDER_000379,CUST_00605,PROD_0098,Clothing,1,293.8,2024-03-20,293.8,Debit Card,India,2024,3,20,Wednesday
ORDER_000380,CUST_00006,PROD_0031,Clothing,1,477.26,2024-06-30,477.26,UPI,USA,2024,6,30,Sunday
ORDER_000381,CUST_00060,PROD_0178,Electronics,1,294.64,2024-01-10,294.64,Credit Card,USA,2024,1,10,Wednesday
ORDER_000382,CUST_00386,PROD_0159,Clothing,1,249.54,2023-08-18,249.54,UPI,Germany,2023,8,18,Friday
ORDER_000383,CUST_00622,PROD_0090,Electronics,2,295.78,2024-06-19,591.56,NetBanking,Germany,2024,6,19,Wednesday
ORDER_000384,CUST_00197,PROD_0188,Home,2,18.82,2024-05-20,37.64,Debit Card,Canada,2024,5,20,Monday
ORDER_000385,CUST_00092,PROD_0012,Sports,1,34.62,2024-02-15,34.62,Debit Card,Canada,2024,2,15,Thursday
ORDER_000386,CUST_00350,PROD_0007,Clothing,1,143.71,2023-09-18,143.71,UPI,UK,2023,9,18,Monday
ORDER_000387,CUST_00890,PROD_0117,Sports,1,253.02,2024-05-19,253.02,Debit Card,Canada,2024,5,19,Sunday
ORDER_000388,CUST_00152,PROD_0193,Electronics,1,455.95,2023-01-13,455.95,UPI,UK,2023,1,13,Friday
ORDER_000389,CUST_00690,PROD_0081,Electronics,2,469.11,2024-08-06,938.22,NetBanking,Canada,2024,8,6,Tuesday
ORDER_000390,CUST_00348,PROD_0121,Beauty,2,118.14,2023-06-01,236.28,Debit Card,Australia,2023,6,1,Thursday
ORDER_000391,CUST_00935,PROD_0107,Toys,1,15.01,2023-01-25,15.01,UPI,India,2023,1,25,Wednesday
ORDER_000392,CUST_00239,PROD_0088,Home,1,394.81,2023-02-20,394.81,UPI,USA,2023,2,20,Monday
ORDER_000393,CUST_00451,PROD_0198,Home,1,325.83,2024-04-18,325.83,NetBanking,Germany,2024,4,18,Thursday
ORDER_000394,CUST_00376,PROD_0178,Beauty,1,376.91,2023-07-16,376.91,Credit Card,UK,2023,7,16,Sunday
ORDER_000395,CUST_00718,PROD_0052,Sports,2,93.82,2024-07-19,187.64,NetBanking,Canada,2024,7,19,Friday
ORDER_000396,CUST_00037,PROD_0170,Beauty,1,463.85,2024-04-21,463.85,UPI,Australia,2024,4,21,Sunday
ORDER_000397,CUST_00775,PROD_0145,Electronics,1,294.03,2023-01-06,294.03,Debit Card,Canada,2023,1,6,Friday
ORDER_000398,CUST_00177,PROD_0002,Home,1,196.78,2024-02-02,196.78,Debit Card,UK,2024,2,2,Friday
ORDER_000399,CUST_00883,PROD_0198,Home,1,439.62,2024-06-23,439.62,Credit Card,Germany,2024,6,23,Sunday
ORDER_000400,CUST_00128,PROD_0025,Toys,1,105.37,2024-09-28,105.37,COD,UK,2024,9,28,Saturday
ORDER_000401,CUST_00897,PROD_0020,Toys,1,77.55,2024-09-08,77.55,COD,USA,2024,9,8,Sunday
ORDER_000402,CUST_00126,PROD_0159,Sports,1,417.28,2024-06-24,417.28,NetBanking,Australia,2024,6,24,Monday
ORDER_000403,CUST_00882,PROD_0074,Clothing,1,6.01,2024-12-21,6.01,Debit Card,Germany,2024,12,21,Saturday
ORDER_000404,CUST_00776,PROD_0124,Electronics,1,350.55,2024-09-08,350.55,Credit Card,Australia,2024,9,8,Sunday
ORDER_000405,CUST_00878,PROD_0069,Sports,1,12.7,2024-12-30,12.7,Debit Card,Germany,2024,12,30,Monday
ORDER_000406,CUST_00067,PROD_0198,Toys,2,17.63,2024-12-25,35.26,Debit Card,Canada,2024,12,25,Wednesday
ORDER_000407,CUST_00760,PROD_0176,Beauty,1,355.25,2024-01-21,355.25,UPI,Canada,2024,1,21,Sunday
ORDER_000408,CUST_00714,PROD_0102,Toys,1,304.48,2023-10-14,304.48,Credit Card,USA,2023,10,14,Saturday
ORDER_000409,CUST_00668,PROD_0183,Clothing,1,141.19,2023-06-14,141.19,UPI,USA,2023,6,14,Wednesday
ORDER_000410,CUST_00123,PROD_0134,Clothing,1,166.63,2023-03-15,166.63,Credit Card,USA,2023,3,15,Wednesday
ORDER_000411,CUST_00964,PROD_0137,Electronics,1,319.1,2024-05-11,319.1,UPI,India,2024,5,11,Saturday
ORDER_000412,CUST_00835,PROD_0090,Beauty,1,179.27,2023-09-13,179.27,Debit Card,UK,2023,9,13,Wednesday
ORDER_000413,CUST_00343,PROD_0063,Home,1,153.08,2023-08-18,153.08,Debit Card,India,2023,8,18,Friday
ORDER_000414,CUST_00968,PROD_0197,Clothing,1,73.84,2023-07-13,73.84,Debit Card,USA,2023,7,13,Thursday
ORDER_000415,CUST_00063,PROD_0027,Clothing,1,311.09,2023-05-15,311.09,Credit Card,UK,2023,5,15,Monday
ORDER_000416,CUST_00442,PROD_0052,Electronics,1,237.57,2024-09-27,237.57,UPI,UK,2024,9,27,Friday
ORDER_000417,CUST_00960,PROD_0064,Toys,1,210.27,2023-05-19,210.27,UPI,Germany,2023,5,19,Friday
ORDER_000418,CUST_00175,PROD_0089,Sports,1,449.75,2023-11-15,449.75,Credit Card,USA,2023,11,15,Wednesday
ORDER_000419,CUST_00685,PROD_0115,Toys,1,47.56,2023-05-20,47.56,Debit Card,Australia,2023,5,20,Saturday
ORDER_000420,CUST_00375,PROD_0131,Electronics,3,140.51,2024-07-19,421.53,NetBanking,Australia,2024,7,19,Friday
ORDER_000421,CUST_00801,PROD_0149,Beauty,1,147.97,2024-02-10,147.97,COD,UK,2024,2,10,Saturday
ORDER_000422,CUST_00330,PROD_0147,Clothing,1,231.21,2024-06-08,231.21,NetBanking,Canada,2024,6,8,Saturday
ORDER_000423,CUST_00397,PROD_0172,Sports,1,202.15,2023-05-18,202.15,Debit Card,Germany,2023,5,18,Thursday
ORDER_000424,CUST_00750,PROD_0114,Beauty,1,204.39,2024-11-04,204.39,COD,Canada,2024,11,4,Monday
ORDER_000425,CUST_00474,PROD_0167,Home,2,303.97,2024-11-05,607.94,Debit Card,USA,2024,11,5,Tuesday
ORDER_000426,CUST_00847,PROD_0004,Clothing,1,74.88,2023-05-16,74.88,COD,USA,2023,5,16,Tuesday
ORDER_000427,CUST_00450,PROD_0057,Home,1,180.79,2023-01-26,180.79,NetBanking,Germany,2023,1,26,Thursday
ORDER_000428,CUST_00475,PROD_0160,Home,1,423.63,2024-07-17,423.63,NetBanking,UK,2024,7,17,Wednesday
ORDER_000429,CUST_00960,PROD_0114,Clothing,1,44.44,2024-12-23,44.44,Credit Card,Germany,2024,12,23,Monday
ORDER_000430,CUST_00048,PROD_0025,Clothing,1,6.67,2023-02-22,6.67,UPI,USA,2023,2,22,Wednesday
ORDER_000431,CUST_00617,PROD_0143,Beauty,1,247.79,2023-02-10,247.79,COD,Canada,2023,2,10,Friday
ORDER_000432,CUST_00083,PROD_0053,Beauty,1,336.52,2023-05-18,336.52,UPI,India,2023,5,18,Thursday
ORDER_000433,CUST_00933,PROD_0025,Sports,1,445.56,2023-03-24,445.56,COD,Australia,2023,3,24,Friday
ORDER_000434,CUST_00135,PROD_0032,Beauty,4,53.77,2024-02-03,215.08,NetBanking,Germany,2024,2,3,Saturday
ORDER_000435,CUST_00354,PROD_0005,Home,1,57.67,2023-03-21,57.67,UPI,USA,2023,3,21,Tuesday
ORDER_000436,CUST_00193,PROD_0164,Beauty,1,351.43,2023-12-09,351.43,NetBanking,UK,2023,12,9,Saturday
ORDER_000437,CUST_00382,PROD_0080,Home,1,153.21,2023-11-28,153.21,COD,USA,2023,11,28,Tuesday
